name,MANGAID,T_11,g_i,LogMassTaylor,LogMassNSA
manga-8157-1902,1-41772,-5,,,10.119255889277937
manga-8157-3701,1-41762,2,0.3973886377860225,9.111168457616413,9.39847299510908
manga-8157-3702,1-41750,3,0.9015345365979783,11.267955459668178,11.232642943834335
manga-8157-3703,1-42202,3,0.4927825990597796,9.071972908579955,9.311242999880248
manga-8157-3704,1-42106,3,0.7056773107860224,10.457882921916413,10.512113142183324
manga-8157-6101,1-41971,-5,0.9958636511760659,10.828662260608674,10.901082169597347
manga-8157-6102,1-41801,1,,,10.61222951280313
manga-8157-6103,1-41974,2,0.8167543354747231,9.874520533450022,9.962127730652831
manga-8157-6104,1-42065,1,0.8794396675760936,11.110945751504358,11.076622241508437
manga-8157-9101,1-41828,4,0.5974855900189517,9.775684197708074,9.963336304095325
manga-8157-9102,1-41922,5,0.5848858653295856,9.203762759068052,9.432058080025342
manga-8158-12701,1-604231,3,,,10.661966884740004
manga-8158-12702,1-52603,-2,0.869409134638147,10.947555005254578,11.004880007240635
manga-8158-12703,1-52782,-5,0.9326890135902524,10.907648171876248,10.99932632131709
manga-8158-12704,1-52588,-5,0.905108115383161,11.132849181542463,11.180008249766514
manga-8158-12705,1-52578,6,0.6394506676864324,9.543311908384275,9.6212084890232
manga-8158-1901,1-52677,-2,0.1014819513786307,8.93906603662117,9.137312959069282
manga-8158-1902,1-52600,0,0.7214128791239176,9.540553181203638,9.61855012294879
manga-8158-3701,1-583694,-2,,,10.413443946034777
manga-8158-3702,1-312838,5,,,12.533709794033852
manga-8158-3704,1-52660,3,49.535761205835925,17.667788603263265,10.263522450811122
manga-8158-6101,1-52602,-2,0.7675200739391741,10.719006675323701,10.941026182908658
manga-8158-6102,1-52701,2,0.9032328816243016,10.404026855015353,10.514418906133955
manga-8158-6103,1-52720,-5,0.8300375707384013,11.017993526232667,11.133902796842207
manga-8158-6104,1-52590,2,0.3936727804220901,10.294727371255682,10.464212249681502
manga-8158-9101,1-52637,4,0.23977543447680816,9.097373658765338,9.386884041632872
manga-8158-9102,1-52554,7,0.3389783037499008,9.034909355422467,9.301977893904823
manga-8239-12701,1-378360,-5,0.9585945327792338,11.17602094344409,11.18156349198817
manga-8239-12702,1-378479,3,0.7856281789466095,10.835789935082236,10.882693555469498
manga-8239-12703,1-378400,8,0.3749694659372871,8.682230137324762,8.922254587415624
manga-8239-12704,1-378403,7,,,9.418869480571974
manga-8239-12705,1-548080,5,0.43849797417437486,10.301936507965653,10.339944090983794
manga-8239-1901,1-378549,2,0.39230705039909,8.67710419047608,8.94475648744755
manga-8239-1902,1-378375,5,0.6448622642912945,9.690082817741786,9.835313173669293
manga-8239-3701,1-378526,-2,0.8753309026416503,9.867354273857872,9.987042076773568
manga-8239-3702,1-378412,1,0.4362904993357155,8.617019661954895,8.871752686917686
manga-8239-3703,1-378428,-5,0.9787795119607665,10.553477697154127,10.627656654574231
manga-8239-3704,1-378486,5,0.4625835310802451,9.119915470813941,9.38933090772378
manga-8239-6101,1-378327,7,0.33133255872593637,9.529402503164265,9.79409749404121
manga-8239-6102,1-351563,5,0.5932337600243223,9.509796556071494,9.653323485963766
manga-8239-6103,1-378500,-5,0.9162088105902519,11.121476184576249,11.214099083299104
manga-8239-6104,1-548221,-2,0.8948947379992482,10.766026553676586,10.874361195806951
manga-8239-9101,1-339192,5,0.4082347106824855,9.63533507562976,9.892149721184584
manga-8239-9102,1-351575,6,0.515966803578273,9.09760682449715,9.333838064420423
manga-8240-12701,1-72781,0,0.9180474674944286,9.602654525481512,9.67168554453281
manga-8240-12702,1-72814,2,0.6205058498118596,11.060707379213822,11.077022512948664
manga-8240-12703,1-123171,-2,1.0794538483768363,11.52354915106017,11.528939827770342
manga-8240-12704,1-72870,-5,1.0350596848208191,11.21931909177893,11.233407352501596
manga-8240-12705,1-584897,3,0.7409613719999975,9.292913045199999,9.4004067314648
manga-8240-1901,1-72808,0,0.8331751016477753,9.468042918244711,9.604673081434008
manga-8240-1902,1-72852,-2,0.9698991559842476,10.091485832823029,10.148238533818843
manga-8240-3701,1-72795,-2,0.7958367269482416,11.062961242046326,11.124008350548497
manga-8240-3702,1-72817,3,0.3711222867762203,8.825478893589409,9.06156933080437
manga-8240-3703,1-123185,-5,1.0291658368895682,11.220164174803074,11.168977475981452
manga-8240-3704,1-72661,-5,0.8969628604784958,11.261671741347895,11.330831631436999
manga-8240-6101,1-122926,5,0.45627444322396116,9.413438180087006,9.65145053423139
manga-8240-6102,1-122919,6,0.5949255459156966,8.73061717227457,8.918944120645193
manga-8240-6103,1-72797,3,0.4229388444224256,9.595568194349042,9.766303516076427
manga-8240-6104,1-122990,5,0.5443490966484354,9.734084617930192,9.95558096711483
manga-8240-9101,1-72806,5,0.35482327131875735,9.319924665924205,9.58545847342741
manga-8240-9102,1-72950,-5,0.9350815542178381,11.561161856700169,11.560119532668475
manga-8241-12701,1-460305,6,0.46097982682827165,9.177213853797202,9.424376843395835
manga-8241-12702,1-460434,5,0.8376274145694289,9.941938950291142,9.912921042736379
manga-8241-12703,1-460862,3,0.8363319143171282,10.157164177060118,10.19057819539323
manga-8241-12704,1-460461,5,49.101687502835944,16.925479765963278,9.698124043887493
manga-8241-12705,1-605282,5,0.9674100186559862,10.02349482892594,10.063607287213188
manga-8241-1901,1-412631,-2,0.9716432667158585,10.755972608422908,10.816870736400539
manga-8241-1902,1-460436,-2,0.4643436593242214,9.2072661990651,9.327634751512784
manga-8241-3701,1-460293,-5,1.0028661452479248,10.893619101045209,10.950367288755409
manga-8241-3702,1-460404,-5,0.9719378393068681,10.855617589322577,10.956733030472988
manga-8241-3703,1-460882,4,0.2656378172736673,9.492914063625607,9.778366172963235
manga-8241-3704,1-460912,4,0.5587436294944297,10.597672759681515,10.724429074778664
manga-8241-6101,1-461292,5,0.10270949793916984,8.524498753723696,8.628708657442402
manga-8241-6102,1-460288,4,0.26471073098360876,10.116069527195922,10.337195609454366
manga-8241-6103,1-460963,-5,0.8800592469816166,11.2046085791604,11.298031723705304
manga-8241-6104,1-460463,-5,0.9999880987601948,11.150087188398086,11.135336228906956
manga-8241-9101,1-460840,2,0.7807105787289004,10.557311055699325,10.610675065095844
manga-8241-9102,1-460812,1,0.9969889231006128,10.750070274030914,10.678887872882962
manga-8243-12701,1-46562,4,0.7371106741348754,10.847963871285668,10.921541859952292
manga-8243-12702,1-46494,7,,,9.15511427807985
manga-8243-12703,1-46825,-5,0.9801693448874893,10.815115845108691,10.86433602273189
manga-8243-12704,1-47291,4,0.5369396146960668,9.806754499374412,10.033648886855957
manga-8243-12705,1-47765,5,0.49863330268181727,9.581092371683809,9.805160901599434
manga-8243-1901,1-47415,2,0.7762745651551164,9.686978759485386,9.815857227151328
manga-8243-1902,1-47224,-2,1.09061480616786,10.040159405127449,10.075276811911625
manga-8243-3701,1-46757,-2,0.9144143324444549,9.972188252208799,10.114470866637184
manga-8243-3702,1-47302,1,1.0533437519454942,9.980909925905989,10.030733268233448
manga-8243-3703,1-47223,-5,1.0221265048677814,9.888822870277199,9.949016059661332
manga-8243-3704,1-47290,-5,0.9700757168229117,10.15998352143379,10.245559549347046
manga-8243-6101,1-564264,-5,0.9869990644761444,11.057247240619393,11.133612349021247
manga-8243-6102,1-47732,-5,0.915251292965209,10.143877053877025,10.235462792779325
manga-8243-6103,1-47342,1,0.9842670947498995,10.548228133522468,10.613382981508579
manga-8243-6104,1-47248,-5,1.065150463345347,10.964283013605495,10.957357268338264
manga-8243-9101,1-46577,5,0.23692798057006215,9.45712668921592,9.582791502857411
manga-8243-9102,1-605419,-5,1.0360419522955446,11.27264437238942,11.202529183501342
manga-8244-12701,1-73667,-5,1.237387473395799,11.067827660907042,10.912777725412733
manga-8244-12702,1-47170,6,0.3715387998405255,9.55460642314996,9.751516207156852
manga-8244-12703,1-73670,5,49.09205757083594,16.62167458476328,9.39720281991781
manga-8244-12704,1-73638,4,0.6738632453255491,10.817125487996531,10.97197961477376
manga-8244-12705,1-605549,5,0.8748533156459324,9.582284244984818,9.553278475749783
manga-8244-1901,1-47618,-5,0.9741000563923023,11.141284966403756,11.188267403502703
manga-8244-1902,1-46864,3,1.0452879286191035,9.695102225008572,9.634628390436653
manga-8244-3701,1-73651,-2,1.0429002477536748,10.412535576220343,10.4757902761677
manga-8244-3702,1-47608,2,0.5182270908602433,9.59607582208146,9.840146886097822
manga-8244-3703,1-47627,0,0.9210684444996211,10.14243489388829,10.280516909253002
manga-8244-3704,1-73584,-5,0.8817009399684856,11.333043980446048,11.418390793173012
manga-8244-6101,1-47120,3,0.5529144375652599,10.539898390760506,10.6228685989055
manga-8244-6102,1-47136,1,0.774455321547638,10.046522328744334,10.135247175479378
manga-8244-6103,1-47705,-5,1.046376258638631,11.355651325183416,11.38516460572894
manga-8244-6104,1-47862,-2,0.925976511772447,10.382417673671767,10.518486302076917
manga-8244-9101,1-47890,4,0.797561924284711,10.715000709845569,10.821758445962772
manga-8244-9102,1-48410,0,1.047993432364386,11.273239891191034,11.300047379359748
manga-8245-12701,1-464063,5,0.9600904627287754,10.059101444182073,10.109892259421413
manga-8245-12702,1-567244,3,1.124165610905127,10.779347274704365,10.760742054811235
manga-8245-12703,1-464461,4,,,10.459481448697336
manga-8245-12704,1-463478,0,0.884611792174379,10.553577491765658,10.661529686925112
manga-8245-12705,1-464069,3,0.9990387241973728,10.851874382666182,10.79445040152521
manga-8245-1901,1-462994,5,0.5125408020513937,9.428590150281618,9.67119784402318
manga-8245-1902,1-464210,0,0.911631427945494,9.81690465750599,9.899460446704435
manga-8245-3701,1-462984,0,0.6323181093132924,9.334811563422845,9.453940281312162
manga-8245-3702,1-462966,-2,1.0056349742206727,10.587713273317972,10.645793520836932
manga-8245-3703,1-463943,-2,0.9965869879607681,11.144311408754128,11.212813283567137
manga-8245-3704,1-462964,-2,1.1175886525691254,10.316135928635852,10.321368485541354
manga-8245-6101,1-464061,4,0.5750745483241246,10.846775746066692,10.93922612974262
manga-8245-6102,1-463969,4,0.4121801484711263,10.230057275008793,10.470861605301872
manga-8245-6103,1-463460,5,0.33903479247680934,9.42970785656534,9.679717632453121
manga-8245-6104,1-464294,0,0.9479070275298938,10.551759819089982,10.63212207782896
manga-8245-9101,1-464264,7,0.5104631792840486,9.292192773239156,9.474679458741976
manga-8245-9102,1-464310,-2,0.9576080856566449,10.855023743811422,10.876153153617528
manga-8247-12701,1-217256,7,,,8.869403056184002
manga-8247-12702,1-137795,5,0.5130291103357187,9.6399472820549,9.675333741130308
manga-8247-12703,1-137797,4,0.5966606222125819,10.117330291974916,10.246464111611933
manga-8247-12704,1-137870,4,0.551683181713237,9.956899833160286,10.1557519106207
manga-8247-12705,1-217069,5,0.6930431963210779,9.618536607314637,9.668300167683736
manga-8247-1901,1-558242,-5,1.0734056366937992,9.95103492746291,10.015070408856937
manga-8247-1902,1-217044,-2,0.7376499573800466,9.19415129853007,9.391910291294328
manga-8247-3701,1-585433,3,,,10.273734899282866
manga-8247-3702,1-137801,-5,1.013576927960763,10.839014302754123,10.924718528517884
manga-8247-3703,1-137799,0,0.9819987511913375,10.419586985856812,10.511210686068688
manga-8247-3704,1-137714,3,0.9608010062709376,9.62226829948454,9.76475206882944
manga-8247-6101,1-217022,-5,1.2419371031062916,10.508096913187458,10.381903498470491
manga-8247-6102,1-217060,6,0.921207334881359,9.421765180621845,9.445901414261524
manga-8247-6103,1-217050,-2,1.0625694952547171,10.575552644717536,10.605048488771319
manga-8247-6104,1-558247,1,,,10.215365217976187
manga-8247-9101,1-137730,4,0.41963428934338154,10.033583379588816,10.232665819431446
manga-8247-9102,1-217041,-5,1.0557859506937959,11.491086384862909,11.516658307444283
manga-8248-12701,1-481814,5,0.44126236566738797,10.036889314538264,10.16170931339876
manga-8248-12702,1-585474,4,,,10.177475896471583
manga-8248-12703,1-481860,5,0.8583944411171274,10.250501902691777,10.375264794276449
manga-8248-12704,1-481936,4,0.6134341628280602,10.593421558542019,10.739380073190011
manga-8248-12705,1-482554,4,0.9569618328508227,11.046991213846507,11.098089690363953
manga-8248-1901,1-482004,0,0.9793577050466915,10.011994747364149,10.112631809008544
manga-8248-1902,1-481671,-5,0.8909001548323197,11.071019187668732,11.201902141767569
manga-8248-3701,1-481320,1,0.8195934114427601,9.644109859165773,9.798807349837181
manga-8248-3702,1-481249,-2,0.9965848429018287,10.655401436376765,10.708358853633872
manga-8248-3703,1-605726,2,1.0075740358889078,10.334832560517594,10.351550884365883
manga-8248-3704,1-482580,-5,0.8895128343533578,10.226102345411038,10.40080728933609
manga-8248-6101,1-481021,-5,1.0010021181593771,11.062021173712102,11.100546295413173
manga-8248-6102,1-481824,1,0.8365411718280598,10.748897760442018,10.787253550861044
manga-8248-6103,1-481286,-5,0.9516188143725977,11.066983773372264,11.15208032256562
manga-8248-6104,1-481779,-2,,,9.816001211346748
manga-8248-9101,1-481264,-2,1.0992886984066388,11.370058888071828,11.32727513301343
manga-8248-9102,1-481051,-5,1.0252231358452377,10.8427437669279,10.844042042041016
manga-8249-12701,1-155337,4,0.24687817606120177,8.770170434667932,8.9560838693355
manga-8249-12702,1-137898,7,0.6063193465668952,9.058363242824598,9.255974047588214
manga-8249-12703,1-137908,5,0.7289841626129743,10.472078340921728,10.648116933246111
manga-8249-12704,1-567155,5,0.8785695109699105,10.454125803854957,10.56055578674459
manga-8249-12705,1-137853,-5,0.9794479912239602,10.712489386887007,10.744654353547267
manga-8249-1901,1-137890,3,0.5674536261031484,9.487853076155602,9.622290717367372
manga-8249-1902,1-137915,-5,1.1003333849607664,10.097707001454125,10.084075567778674
manga-8249-3702,1-155558,2,0.6359641360721611,9.482787338170892,9.635162934047173
manga-8249-3703,1-137961,-2,0.6208177743880476,9.498591458277048,9.70959301695839
manga-8249-3704,1-137883,3,1.0632987478158071,10.127107595068335,10.011862130619436
manga-8249-6101,1-155463,3,0.5763398484414672,9.792562272553193,9.943288696637012
manga-8249-6102,1-137875,4,0.24395566872473395,9.84520325778962,10.013709154251222
manga-8249-6103,1-155456,-5,1.1920821671382527,11.039542261471707,10.952907174590493
manga-8249-6104,1-137845,-5,0.9936543167724459,10.713920559171768,10.806168437883498
manga-8249-9101,1-155440,0,0.9190664682744192,10.373510489849021,10.45431423956479
manga-8249-9102,1-155541,3,,,10.82569738593567
manga-8250-12701,1-558248,-2,1.0089372951995443,10.912433722238037,10.970436143865133
manga-8250-12702,1-217331,2,0.5459246939652047,9.58914090297702,9.842274029621707
manga-8250-12703,1-137912,7,0.3894023752690501,8.660978292185606,9.109494176922206
manga-8250-12704,1-585513,11,0.6926829549632458,10.651911373420813,10.733535096663978
manga-8250-12705,1-147394,6,0.38140965217606393,8.663322889708674,8.823834035868611
manga-8250-1901,1-558471,-5,,,10.084275921120174
manga-8250-1902,1-217324,-2,1.1349697256055222,10.13208460036392,10.137834987619994
manga-8250-3701,1-217304,0,1.03486615495558,10.29916978478689,10.30289562052618
manga-8250-3703,1-217300,-5,0.20972150984524163,9.045637290327905,9.206510155993074
manga-8250-3704,1-217171,-2,0.3639942260762048,9.262461746242419,9.417893327083084
manga-8250-6101,1-217221,8,0.499297398757264,9.99847816684234,10.09773612349375
manga-8250-6102,1-217210,6,0.501851705532637,9.358142886569848,9.569534252906639
manga-8250-6103,1-217326,2,0.7353201111157048,9.209114606422405,9.404436856924908
manga-8250-6104,1-558926,3,,,10.382557321908786
manga-8250-9102,1-137844,1,1.034319954230213,10.5802919995911,10.520239787811583
manga-8252-12701,1-138087,9,0.5000097234803853,8.643885982827065,8.887294835133867
manga-8252-12702,1-567187,2,,,10.81537582750341
manga-8252-12703,1-185298,4,,,9.919953646866059
manga-8252-12704,1-185287,3,,,9.681630118688533
manga-8252-12705,1-138021,5,0.5464220219482456,9.768228846546329,9.974669631149307
manga-8252-1901,1-567184,-5,,,9.534903966126953
manga-8252-1902,1-138164,1,0.9692628863201733,9.229157589733106,9.192951959828648
manga-8252-3701,1-138034,1,0.9076856056073019,10.492540194907047,10.446507653927956
manga-8252-3702,1-156011,2,1.0091872377445341,10.83472968345905,10.93260869970841
manga-8252-3703,1-138106,5,0.6675034177628199,9.735082004981638,9.925587951075888
manga-8252-3704,1-138140,-5,0.7391092775748902,10.144451668050639,10.240092249932767
manga-8252-6101,1-138105,5,0.7176444612711386,9.348374647279996,9.540325720067306
manga-8252-6102,1-138102,4,0.6441485274575491,10.007452426564146,10.188168858586696
manga-8252-6103,1-585641,3,,,10.259608211800652
manga-8252-6104,1-567185,2,,,9.963313148515255
manga-8252-9101,1-605973,6,0.8405367662302083,9.768062668791096,9.774413306608347
manga-8252-9102,1-138157,8,0.1303284200597865,9.862251859679962,9.875964813462126
manga-8253-12701,1-274706,4,0.8151058100339483,9.808824924361623,9.88114033308013
manga-8253-12702,1-558442,2,1.0175139666728512,11.249049911939624,11.214690228930824
manga-8253-12703,1-275456,2,0.8758421489686121,10.211328718263301,10.20423396999724
manga-8253-12704,1-274583,4,0.9266905701973727,9.837836741266184,9.876051483187675
manga-8253-12705,1-255308,1,,,11.02703141640793
manga-8253-1901,1-274646,-2,0.919247037429848,10.099417063606609,10.18190358501165
manga-8253-1902,1-255220,0,0.9543066561995452,9.44960664733804,9.569232243298096
manga-8253-3701,1-254394,-2,,,10.215938795344393
manga-8253-3702,1-274658,2,1.1225588427149198,10.321107000203302,10.334974190444381
manga-8253-3703,1-274689,2,0.4817988049562345,9.536099504972366,9.744955266042751
manga-8253-3704,1-274637,-2,1.077153883006794,10.045067373972328,10.090325079401024
manga-8253-6101,1-254940,0,,,9.739736854731051
manga-8253-6102,1-274570,-2,,,10.916850686116065
manga-8253-6103,1-254642,-5,,,11.25310771003719
manga-8253-6104,1-255248,2,1.1137422101089172,10.814033588650084,10.807468052260292
manga-8253-9101,1-274663,-2,0.9943624894254128,10.573985581223255,10.678307098473375
manga-8253-9102,1-274593,4,0.48225681403328835,9.540253895576145,9.73986731136566
manga-8254-12701,1-275354,2,0.8365221377566883,9.90015330349479,9.999720658830322
manga-8254-12702,1-255903,4,,,9.41768920116332
manga-8254-12703,1-276761,5,0.34088377768927103,9.772434584002083,9.916267030099645
manga-8254-12704,1-276547,4,0.47008888598206866,9.8455449663907,10.064701275737697
manga-8254-12705,1-256131,2,0.8673681006559875,10.442274495125945,10.651231479953571
manga-8254-1901,1-277339,2,0.5828324756137313,8.765770251345147,8.979204535972348
manga-8254-1902,1-255878,-2,,,9.740707619187754
manga-8254-3701,1-276544,-2,1.0281833942288827,10.164518647259666,10.239647276039431
manga-8254-3702,1-276563,-5,1.345980167863079,10.55459146335973,10.331880588847257
manga-8254-3703,1-276550,0,0.9946482157261514,9.452100194719451,9.502347901816675
manga-8254-3704,1-611836,4,,,10.588549566405169
manga-8254-6101,1-255890,-2,,,11.195838791593395
manga-8254-6102,1-276679,4,0.6454618179684921,9.461115130246053,9.655229703927864
manga-8254-6103,1-276590,2,1.1139197290837473,11.645662624338161,11.470905663013061
manga-8254-6104,1-255928,2,0.67641361696991,9.204422888454957,9.329269707979511
manga-8254-9101,1-275340,1,1.144018530806484,10.69304759091086,10.66651891653336
manga-8254-9102,1-276562,1,0.6171758995953525,9.223879461205554,9.405131123582137
manga-8255-12701,1-276574,5,0.6000474154736644,9.806020729533483,9.904342205287069
manga-8255-12702,1-255939,5,0.688179038552434,9.725983078678812,9.939381454579376
manga-8255-12703,1-255916,4,,,10.413242748708019
manga-8255-12704,1-256150,4,0.6621336382284824,9.731941098809997,9.755183243699925
manga-8255-12705,1-255958,2,0.888006548638149,10.468335392654582,10.580981965962678
manga-8255-1901,1-256155,1,0.9665260067587766,10.409677103889184,10.4541997967436
manga-8255-1902,1-256210,-2,0.9467254122709399,9.299732394084543,9.454028839300735
manga-8255-3701,1-277328,1,0.444455332104873,9.085413557857628,9.197749067622613
manga-8255-3702,1-277277,8,0.546984819254714,8.716637733117533,8.959649932541883
manga-8255-3703,1-277246,1,0.7097090678909908,9.18006712421198,9.345871462380922
manga-8255-3704,1-277289,0,0.8821889730067873,9.444262652972322,9.595907174138343
manga-8255-6101,1-256446,-5,1.0489948907451954,10.64120935094453,10.65558211087094
manga-8255-6102,1-256203,2,0.8779215530081181,9.762059981343292,9.841301268591362
manga-8255-6103,1-255963,-5,1.1704332765465786,11.087209301586553,11.005347846713136
manga-8255-6104,1-256234,-5,1.1789262065782715,11.288332091797148,11.218430463619232
manga-8255-9101,1-255938,-2,1.0385409150067915,10.748325965172327,10.842118509213806
manga-8255-9102,1-277249,2,,,9.174225581745183
manga-8256-12701,1-277691,4,0.6130781285545233,9.154372576133667,9.335622359835419
manga-8256-12702,1-277162,10,0.4561486507536685,8.721090343520336,8.852113860849762
manga-8256-12703,1-256456,2,0.9966316476041008,10.474752923255014,10.513027054865821
manga-8256-12704,1-558912,-5,0.9069365004577641,11.43520131371933,11.452027302405408
manga-8256-12705,1-587938,-5,,,10.915973590184725
manga-8256-1901,1-277154,-2,0.8510651607001023,9.077868357045931,9.18601783341442
manga-8256-1902,1-256457,-5,0.8086166108064923,9.272726878910868,9.477496033865975
manga-8256-3701,1-277161,-2,1.0289003405524362,10.153125206878814,10.237287308071261
manga-8256-3702,1-277159,2,0.991311182228884,9.503290038059667,9.560194862615596
manga-8256-3703,1-277858,-2,0.9582856784671776,10.463490313954276,10.523013789865864
manga-8256-3704,1-278485,-2,1.0353520915313048,10.931386268798878,10.98294160987303
manga-8256-6101,1-277103,2,0.9317516193160138,10.073979889083871,10.208027289368989
manga-8256-6102,1-255691,4,0.5736899222711322,9.098618042379991,9.311098747712505
manga-8256-6103,1-256048,-2,0.7572177639607673,10.798614270354129,11.095692282839792
manga-8256-6104,1-558910,-2,0.812791055371175,10.754536699163358,10.993071005060516
manga-8256-9101,1-256104,3,1.005815424384096,10.776120229222528,10.853880650124543
manga-8256-9102,1-255959,10,0.5759685205700578,10.253580723215917,9.575612691231825
manga-8257-12701,1-277290,3,0.45686567185969196,10.092716359913217,10.342298296864744
manga-8257-12702,1-277521,7,0.5691690989156974,9.294177484574572,9.467328350569096
manga-8257-12703,1-278153,4,0.6942108855476405,9.933240681144335,10.064098424297946
manga-8257-12704,1-277539,-5,0.9684660650347041,10.578418466985044,10.69822063450666
manga-8257-12705,1-277552,5,0.9034057909418856,10.351614957977066,10.445189947227005
manga-8257-1901,1-277462,-2,1.0189447570156602,9.220878758539037,9.241250043191855
manga-8257-1902,1-278081,1,1.0262716536900207,10.412418531765033,10.465232607166069
manga-8257-3701,1-256185,-5,1.0007303323160102,10.66602167738387,10.754073756466
manga-8257-3702,1-277516,-5,1.0524335426961535,11.098907075151882,11.149763948934586
manga-8257-3703,1-278062,2,1.0098497519068914,10.21675564176799,10.066303557688261
manga-8257-3704,1-277293,10,,,8.694027510305718
manga-8257-6101,1-277272,2,0.7228036474202213,9.998866221316478,10.120198696642312
manga-8257-6102,1-277254,3,0.6646866926372113,9.256777747274512,9.476696886508778
manga-8257-6103,1-277453,3,0.8916851622417994,10.841536168218832,10.932448903650618
manga-8257-6104,1-278075,-5,1.0548017489018235,11.56189904097676,11.56717581306927
manga-8257-9101,1-277271,4,0.6943450912929237,9.53798748360587,9.675175041461392
manga-8257-9102,1-278057,3,0.89994127878035,10.551162629559876,10.538421653848276
manga-8258-12701,1-256190,5,0.6259207622485903,9.626197020930695,9.817215545630134
manga-8258-12702,1-256546,5,49.303245668835935,16.621717916563277,9.38486394319737
manga-8258-12703,1-256574,5,0.6962150003690049,10.41908440923104,10.546431608077343
manga-8258-12704,1-256293,2,1.0966284901089196,10.722030896650086,10.734633438137555
manga-8258-12705,1-256002,3,0.8159772833201728,10.114523902433106,10.16454021640721
manga-8258-1901,1-277213,1,0.6091564838909918,9.057039289811982,9.293945642715663
manga-8258-1902,1-256381,0,0.8631716583958067,9.531959844407048,9.666678003561946
manga-8258-3701,1-256182,4,0.46845990981327645,9.207327944443652,9.469499487799371
manga-8258-3702,1-277253,7,0.648586485730192,8.699832800790974,8.89745278878467
manga-8258-3703,1-256506,-5,0.9816926876947321,10.922277147342975,11.01593368435272
manga-8258-3704,1-256496,8,0.2577689317681866,9.842463873745054,9.952903786329385
manga-8258-6101,1-278537,7,0.391132276269051,8.622082051285602,8.852135837523605
manga-8258-6102,1-256009,0,1.1364066093793888,10.93090542654459,10.888822313140265
manga-8258-6103,1-256287,-5,1.0527169422033182,11.102300780335913,11.172976357270617
manga-8258-6104,1-256283,-2,1.1560147784066395,10.696409536071826,10.64689068642738
manga-8258-9101,1-587908,2,,,10.591076856185296
manga-8258-9102,1-256301,3,1.3735371503964693,13.33477951871346,12.852284761229926
manga-8259-12701,1-257984,6,0.44733469234911993,8.799817807903366,8.986345737723191
manga-8259-12702,1-257825,4,0.784953998269053,9.611567761485606,9.79585639108162
manga-8259-12703,1-257940,6,0.5452270323711801,9.036409589863364,9.27019886773117
manga-8259-12704,1-257957,7,0.42820323343992683,9.22057366474797,9.459922968009623
manga-8259-12705,1-281234,-5,1.068467391869202,11.231380892266333,11.265537117329515
manga-8259-1901,1-280965,-2,0.8667736444359768,9.336705334832988,9.432978906143948
manga-8259-1902,1-257652,-2,0.7767949198022315,9.37417824292369,9.504266920494004
manga-8259-3701,1-257999,0,1.0124444913500525,10.423929748622966,10.47894723809403
manga-8259-3702,1-257813,2,0.8385333370264973,10.225429296203817,10.364522854411044
manga-8259-3703,1-257854,-5,1.0491776421760655,11.037227318708675,11.106911289508494
manga-8259-3704,1-258007,-5,0.734155196467178,10.503343447754276,10.570567455813901
manga-8259-6101,1-281050,5,0.40876348011570585,9.424047404322407,9.682850570160655
manga-8259-6102,1-257627,3,0.9594491173650503,9.860167889876518,9.93576716014793
manga-8259-6103,1-281037,2,0.9206743443582646,10.883555262864663,11.004136436761355
manga-8259-6104,1-257953,2,0.6150210437778156,9.611963326235186,9.75724187245103
manga-8259-9101,1-257822,6,0.22812787418219216,8.624153563395517,8.753636672186216
manga-8259-9102,1-257623,4,0.828681477227466,10.716004129290301,10.817397436337107
manga-8260-12701,1-281312,5,0.6315237534768094,9.66516166166534,9.876765560837251
manga-8260-12702,1-281907,7,,,9.088844562727004
manga-8260-12703,1-281931,7,0.5588382260173503,9.27596998434252,9.52716055776379
manga-8260-12704,1-281404,6,0.37107775658855857,9.249530961233226,9.510628107990343
manga-8260-12705,1-281883,6,0.5317176931593757,9.003301086212101,9.236527184933701
manga-8260-1901,1-281125,-2,0.7238468092732901,9.051662886893276,9.248495577715683
manga-8260-1902,1-281105,-2,0.7348430842955445,8.937315233589418,9.120712093834475
manga-8260-3701,1-281900,-5,1.0077657457149236,10.714262597503305,10.811599802841412
manga-8260-3702,1-281351,-5,1.07360977302179,10.476288137625879,10.454581155594092
manga-8260-3703,1-281935,4,0.5236737032232064,9.144160655884516,9.350366269927404
manga-8260-3704,1-281927,0,0.7574082375796891,9.765527561206053,10.015384906870969
manga-8260-6101,1-281126,5,0.17431943323995824,9.370503947698477,9.671025583588463
manga-8260-6102,1-281886,2,1.1340364388909911,10.925744020311981,10.866802278293843
manga-8260-6103,1-257903,7,0.522110000217836,9.136979035300167,9.320019511803874
manga-8260-6104,1-281828,3,0.6036868725700621,9.37151784641592,9.590998901096228
manga-8260-9101,1-258373,3,0.6140256781973719,10.558366624066183,10.656191186682035
manga-8260-9102,1-257910,-2,0.8436373031042095,9.322856274732608,9.521029496509595
manga-8261-12701,1-281439,-5,1.122532304093646,10.84462713476241,10.819425475437873
manga-8261-12702,1-258425,-5,0.9351198362417996,10.788451301618833,10.925256382696341
manga-8261-12703,1-282147,6,0.11823859629252809,9.189070578554503,9.2402496315188
manga-8261-12704,1-282144,5,0.6338419143868457,9.878031517823333,10.021267878581112
manga-8261-12705,1-575847,4,,,10.340497654695087
